Date,Category,Sub_Category,Product_Name,Price,Source
1/1/2023,Flooring,Tile,Somany Vitrified Tile,48.39,infralens.in
2/1/2023,Flooring,Tile,Somany Vitrified Tile,49.21,infralens.in
3/1/2023,Flooring,Tile,Somany Vitrified Tile,49.9,infralens.in
4/1/2023,Flooring,Tile,Somany Vitrified Tile,50.3,infralens.in
5/1/2023,Flooring,Tile,Somany Vitrified Tile,51.03,infralens.in
6/1/2023,Flooring,Tile,Somany Vitrified Tile,50.49,infralens.in
7/1/2023,Flooring,Tile,Somany Vitrified Tile,49.96,infralens.in
8/1/2023,Flooring,Tile,Somany Vitrified Tile,49.78,infralens.in
9/1/2023,Flooring,Tile,Somany Vitrified Tile,49.96,infralens.in
10/1/2023,Flooring,Tile,Somany Vitrified Tile,50.23,infralens.in
11/1/2023,Flooring,Tile,Somany Vitrified Tile,50.29,infralens.in
12/1/2023,Flooring,Tile,Somany Vitrified Tile,50.7,infralens.in
1/1/2024,Flooring,Tile,Somany Vitrified Tile,51.93,infralens.in
2/1/2024,Flooring,Tile,Somany Vitrified Tile,52.22,infralens.in
3/1/2024,Flooring,Tile,Somany Vitrified Tile,53.19,infralens.in
4/1/2024,Flooring,Tile,Somany Vitrified Tile,53.48,infralens.in
5/1/2024,Flooring,Tile,Somany Vitrified Tile,53.89,infralens.in
6/1/2024,Flooring,Tile,Somany Vitrified Tile,53.87,infralens.in
7/1/2024,Flooring,Tile,Somany Vitrified Tile,53.29,infralens.in
8/1/2024,Flooring,Tile,Somany Vitrified Tile,53.02,infralens.in
9/1/2024,Flooring,Tile,Somany Vitrified Tile,52.67,infralens.in
10/1/2024,Flooring,Tile,Somany Vitrified Tile,52.9,infralens.in
11/1/2024,Flooring,Tile,Somany Vitrified Tile,52.96,infralens.in
12/1/2024,Flooring,Tile,Somany Vitrified Tile,53.87,infralens.in
1/1/2025,Flooring,Tile,Somany Vitrified Tile,54.88,infralens.in
2/1/2025,Flooring,Tile,Somany Vitrified Tile,55.12,infralens.in
3/1/2025,Flooring,Tile,Somany Vitrified Tile,55.81,infralens.in
4/1/2025,Flooring,Tile,Somany Vitrified Tile,56.22,infralens.in
5/1/2025,Flooring,Tile,Somany Vitrified Tile,56.49,infralens.in
6/1/2025,Flooring,Tile,Somany Vitrified Tile,56.72,infralens.in
7/1/2025,Flooring,Tile,Somany Vitrified Tile,56.36,infralens.in
8/1/2025,Flooring,Tile,Somany Vitrified Tile,55.6,infralens.in
9/1/2025,Flooring,Tile,Somany Vitrified Tile,56.13,infralens.in
10/1/2025,Flooring,Tile,Somany Vitrified Tile,56.14,infralens.in
11/1/2025,Flooring,Tile,Somany Vitrified Tile,55.6,infralens.in
12/1/2025,Flooring,Tile,Somany Vitrified Tile,56.54,infralens.in
1/1/2026,Flooring,Tile,Somany Vitrified Tile,57.55,infralens.in
2/1/2026,Flooring,Tile,Somany Vitrified Tile,59.23,infralens.in
3/1/2026,Flooring,Tile,Somany Vitrified Tile,59.5,infralens.in
4/1/2026,Flooring,Tile,Somany Vitrified Tile,59.89,infralens.in
5/1/2026,Flooring,Tile,Somany Vitrified Tile,59.75,infralens.in
6/1/2026,Flooring,Tile,Somany Vitrified Tile,59.29,infralens.in
1/1/2022,Flooring,Tile,Somany Vitrified Tile,44.53,infralens.in
2/1/2022,Flooring,Tile,Somany Vitrified Tile,45.12,infralens.in
3/1/2022,Flooring,Tile,Somany Vitrified Tile,46.2,infralens.in
4/1/2022,Flooring,Tile,Somany Vitrified Tile,46.45,infralens.in
5/1/2022,Flooring,Tile,Somany Vitrified Tile,46.31,infralens.in
6/1/2022,Flooring,Tile,Somany Vitrified Tile,46.04,infralens.in
7/1/2022,Flooring,Tile,Somany Vitrified Tile,46.2,infralens.in
8/1/2022,Flooring,Tile,Somany Vitrified Tile,45.57,infralens.in
9/1/2022,Flooring,Tile,Somany Vitrified Tile,45.48,infralens.in
10/1/2022,Flooring,Tile,Somany Vitrified Tile,45.58,infralens.in
11/1/2022,Flooring,Tile,Somany Vitrified Tile,46.95,infralens.in
12/1/2022,Flooring,Tile,Somany Vitrified Tile,46.89,infralens.in
1/1/2023,Flooring,Tile,Somany Vitrified Tile,47.57,infralens.in
2/1/2023,Flooring,Tile,Somany Vitrified Tile,48.38,infralens.in
3/1/2023,Flooring,Tile,Somany Vitrified Tile,49.05,infralens.in
4/1/2023,Flooring,Tile,Somany Vitrified Tile,49.45,infralens.in
5/1/2023,Flooring,Tile,Somany Vitrified Tile,50.16,infralens.in
6/1/2023,Flooring,Tile,Somany Vitrified Tile,49.63,infralens.in
7/1/2023,Flooring,Tile,Somany Vitrified Tile,49.12,infralens.in
8/1/2023,Flooring,Tile,Somany Vitrified Tile,48.94,infralens.in
9/1/2023,Flooring,Tile,Somany Vitrified Tile,49.11,infralens.in
10/1/2023,Flooring,Tile,Somany Vitrified Tile,49.37,infralens.in
11/1/2023,Flooring,Tile,Somany Vitrified Tile,49.44,infralens.in
12/1/2023,Flooring,Tile,Somany Vitrified Tile,49.84,infralens.in
1/1/2024,Flooring,Tile,Somany Vitrified Tile,51.05,infralens.in
2/1/2024,Flooring,Tile,Somany Vitrified Tile,51.34,infralens.in
3/1/2024,Flooring,Tile,Somany Vitrified Tile,52.29,infralens.in
4/1/2024,Flooring,Tile,Somany Vitrified Tile,52.57,infralens.in
5/1/2024,Flooring,Tile,Somany Vitrified Tile,52.98,infralens.in
6/1/2024,Flooring,Tile,Somany Vitrified Tile,52.96,infralens.in
7/1/2024,Flooring,Tile,Somany Vitrified Tile,52.39,infralens.in
8/1/2024,Flooring,Tile,Somany Vitrified Tile,52.12,infralens.in
9/1/2024,Flooring,Tile,Somany Vitrified Tile,51.77,infralens.in
10/1/2024,Flooring,Tile,Somany Vitrified Tile,52,infralens.in
11/1/2024,Flooring,Tile,Somany Vitrified Tile,52.06,infralens.in
12/1/2024,Flooring,Tile,Somany Vitrified Tile,52.95,infralens.in
1/1/2025,Flooring,Tile,Somany Vitrified Tile,53.95,infralens.in
2/1/2025,Flooring,Tile,Somany Vitrified Tile,54.19,infralens.in
3/1/2025,Flooring,Tile,Somany Vitrified Tile,54.86,infralens.in
4/1/2025,Flooring,Tile,Somany Vitrified Tile,55.27,infralens.in
5/1/2025,Flooring,Tile,Somany Vitrified Tile,55.53,infralens.in
6/1/2025,Flooring,Tile,Somany Vitrified Tile,55.75,infralens.in
7/1/2025,Flooring,Tile,Somany Vitrified Tile,55.41,infralens.in
8/1/2025,Flooring,Tile,Somany Vitrified Tile,54.66,infralens.in
9/1/2025,Flooring,Tile,Somany Vitrified Tile,55.18,infralens.in
10/1/2025,Flooring,Tile,Somany Vitrified Tile,55.19,infralens.in
11/1/2025,Flooring,Tile,Somany Vitrified Tile,54.66,infralens.in
12/1/2025,Flooring,Tile,Somany Vitrified Tile,55.59,infralens.in
1/1/2026,Flooring,Tile,Somany Vitrified Tile,56.57,infralens.in
2/1/2026,Flooring,Tile,Somany Vitrified Tile,58.23,infralens.in
3/1/2026,Flooring,Tile,Somany Vitrified Tile,58.49,infralens.in
4/1/2026,Flooring,Tile,Somany Vitrified Tile,58.87,infralens.in
5/1/2026,Flooring,Tile,Somany Vitrified Tile,58.74,infralens.in
6/1/2026,Flooring,Tile,Somany Vitrified Tile,58.29,infralens.in
1/1/2022,Flooring,Tile,Somany Vitrified Tile,39.16,infralens.in
2/1/2022,Flooring,Tile,Somany Vitrified Tile,39.68,infralens.in
3/1/2022,Flooring,Tile,Somany Vitrified Tile,40.63,infralens.in
4/1/2022,Flooring,Tile,Somany Vitrified Tile,40.84,infralens.in
5/1/2022,Flooring,Tile,Somany Vitrified Tile,40.72,infralens.in
6/1/2022,Flooring,Tile,Somany Vitrified Tile,40.48,infralens.in
7/1/2022,Flooring,Tile,Somany Vitrified Tile,40.62,infralens.in
8/1/2022,Flooring,Tile,Somany Vitrified Tile,40.07,infralens.in
9/1/2022,Flooring,Tile,Somany Vitrified Tile,39.99,infralens.in
10/1/2022,Flooring,Tile,Somany Vitrified Tile,40.07,infralens.in
11/1/2022,Flooring,Tile,Somany Vitrified Tile,41.28,infralens.in
12/1/2022,Flooring,Tile,Somany Vitrified Tile,41.23,infralens.in
1/1/2023,Flooring,Tile,Somany Vitrified Tile,41.83,infralens.in
2/1/2023,Flooring,Tile,Somany Vitrified Tile,42.54,infralens.in
3/1/2023,Flooring,Tile,Somany Vitrified Tile,43.13,infralens.in
4/1/2023,Flooring,Tile,Somany Vitrified Tile,43.48,infralens.in
5/1/2023,Flooring,Tile,Somany Vitrified Tile,44.11,infralens.in
6/1/2023,Flooring,Tile,Somany Vitrified Tile,43.64,infralens.in
7/1/2023,Flooring,Tile,Somany Vitrified Tile,43.19,infralens.in
8/1/2023,Flooring,Tile,Somany Vitrified Tile,43.03,infralens.in
9/1/2023,Flooring,Tile,Somany Vitrified Tile,43.18,infralens.in
10/1/2023,Flooring,Tile,Somany Vitrified Tile,43.42,infralens.in
11/1/2023,Flooring,Tile,Somany Vitrified Tile,43.47,infralens.in
12/1/2023,Flooring,Tile,Somany Vitrified Tile,43.82,infralens.in
1/1/2024,Flooring,Tile,Somany Vitrified Tile,44.88,infralens.in
2/1/2024,Flooring,Tile,Somany Vitrified Tile,45.14,infralens.in
3/1/2024,Flooring,Tile,Somany Vitrified Tile,45.98,infralens.in
4/1/2024,Flooring,Tile,Somany Vitrified Tile,46.23,infralens.in
5/1/2024,Flooring,Tile,Somany Vitrified Tile,46.59,infralens.in
6/1/2024,Flooring,Tile,Somany Vitrified Tile,46.57,infralens.in
7/1/2024,Flooring,Tile,Somany Vitrified Tile,46.07,infralens.in
8/1/2024,Flooring,Tile,Somany Vitrified Tile,45.83,infralens.in
9/1/2024,Flooring,Tile,Somany Vitrified Tile,45.53,infralens.in
10/1/2024,Flooring,Tile,Somany Vitrified Tile,45.72,infralens.in
11/1/2024,Flooring,Tile,Somany Vitrified Tile,45.78,infralens.in
12/1/2024,Flooring,Tile,Somany Vitrified Tile,46.56,infralens.in
1/1/2025,Flooring,Tile,Somany Vitrified Tile,47.44,infralens.in
2/1/2025,Flooring,Tile,Somany Vitrified Tile,47.65,infralens.in
3/1/2025,Flooring,Tile,Somany Vitrified Tile,48.24,infralens.in
4/1/2025,Flooring,Tile,Somany Vitrified Tile,48.6,infralens.in
5/1/2025,Flooring,Tile,Somany Vitrified Tile,48.83,infralens.in
6/1/2025,Flooring,Tile,Somany Vitrified Tile,49.03,infralens.in
7/1/2025,Flooring,Tile,Somany Vitrified Tile,48.72,infralens.in
8/1/2025,Flooring,Tile,Somany Vitrified Tile,48.06,infralens.in
9/1/2025,Flooring,Tile,Somany Vitrified Tile,48.52,infralens.in
10/1/2025,Flooring,Tile,Somany Vitrified Tile,48.53,infralens.in
11/1/2025,Flooring,Tile,Somany Vitrified Tile,48.06,infralens.in
12/1/2025,Flooring,Tile,Somany Vitrified Tile,48.88,infralens.in
1/1/2026,Flooring,Tile,Somany Vitrified Tile,49.74,infralens.in
2/1/2026,Flooring,Tile,Somany Vitrified Tile,51.2,infralens.in
3/1/2026,Flooring,Tile,Somany Vitrified Tile,51.43,infralens.in
4/1/2026,Flooring,Tile,Somany Vitrified Tile,51.77,infralens.in
5/1/2026,Flooring,Tile,Somany Vitrified Tile,51.65,infralens.in
6/1/2026,Flooring,Tile,Somany Vitrified Tile,51.25,infralens.in
1/1/2022,Flooring,,,,infralens.in
2/1/2022,Flooring,,,,infralens.in
3/1/2022,Flooring,,,,infralens.in
4/1/2022,Flooring,,,,infralens.in
5/1/2022,Flooring,,,,infralens.in
6/1/2022,Flooring,,,,infralens.in
7/1/2022,Flooring,,,,infralens.in
8/1/2022,Flooring,,,,infralens.in
9/1/2022,Flooring,,,,infralens.in
10/1/2022,Flooring,,,,infralens.in
11/1/2022,Flooring,,,,infralens.in
12/1/2022,Flooring,,,,infralens.in
1/1/2023,Flooring,,,,infralens.in
2/1/2023,Flooring,,,,infralens.in
3/1/2023,Flooring,,,,infralens.in
4/1/2023,Flooring,,,,infralens.in
5/1/2023,Flooring,,,,infralens.in
6/1/2023,Flooring,,,,infralens.in
7/1/2023,Flooring,,,,infralens.in
8/1/2023,Flooring,,,,infralens.in
9/1/2023,Flooring,,,,infralens.in
10/1/2023,Flooring,,,,infralens.in
11/1/2023,Flooring,,,,infralens.in
12/1/2023,Flooring,,,,infralens.in
1/1/2024,Flooring,,,,infralens.in
2/1/2024,Flooring,,,,infralens.in
3/1/2024,Flooring,,,,infralens.in
4/1/2024,Flooring,,,,infralens.in
5/1/2024,Flooring,,,,infralens.in
6/1/2024,Flooring,,,,infralens.in
7/1/2024,Flooring,,,,infralens.in
8/1/2024,Flooring,,,,infralens.in
9/1/2024,Flooring,,,,infralens.in
10/1/2024,Flooring,,,,infralens.in
11/1/2024,Flooring,,,,infralens.in
12/1/2024,Flooring,,,,infralens.in
1/1/2025,Flooring,,,,infralens.in
2/1/2025,Flooring,,,,infralens.in
3/1/2025,Flooring,,,,infralens.in
4/1/2025,Flooring,,,,infralens.in
5/1/2025,Flooring,,,,infralens.in
6/1/2025,Flooring,,,,infralens.in
7/1/2025,Flooring,,,,infralens.in
8/1/2025,Flooring,,,,infralens.in
9/1/2025,Flooring,,,,infralens.in
10/1/2025,Flooring,,,,infralens.in
11/1/2025,Flooring,,,,infralens.in
12/1/2025,Flooring,,,,infralens.in
1/1/2026,Flooring,,,,infralens.in
2/1/2026,Flooring,,,,infralens.in
3/1/2026,Flooring,,,,infralens.in
4/1/2026,Flooring,,,,infralens.in
5/1/2026,Flooring,,,,infralens.in
6/1/2026,Flooring,,,,infralens.in
1/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.24,infralens.in
2/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.39,infralens.in
3/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.97,infralens.in
4/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.77,infralens.in
5/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.21,infralens.in
6/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.33,infralens.in
7/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.83,infralens.in
8/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.91,infralens.in
9/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.9,infralens.in
10/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,30.78,infralens.in
11/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.32,infralens.in
12/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.8,infralens.in
1/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.05,infralens.in
2/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.5,infralens.in
3/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.73,infralens.in
4/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.31,infralens.in
5/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.38,infralens.in
6/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.35,infralens.in
7/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.3,infralens.in
8/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.85,infralens.in
9/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.02,infralens.in
10/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.29,infralens.in
11/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.22,infralens.in
12/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.64,infralens.in
1/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.09,infralens.in
2/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.55,infralens.in
3/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.99,infralens.in
4/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.34,infralens.in
5/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.11,infralens.in
6/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.25,infralens.in
7/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.18,infralens.in
8/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.86,infralens.in
9/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.55,infralens.in
10/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.21,infralens.in
11/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.18,infralens.in
12/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.92,infralens.in
1/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,35.99,infralens.in
2/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.64,infralens.in
3/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.98,infralens.in
4/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.62,infralens.in
5/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.06,infralens.in
6/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.47,infralens.in
7/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.69,infralens.in
8/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.97,infralens.in
9/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.87,infralens.in
10/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.13,infralens.in
11/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.12,infralens.in
12/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.27,infralens.in
1/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,37.7,infralens.in
2/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,39.03,infralens.in
3/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,38.81,infralens.in
4/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,39.92,infralens.in
5/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,39.35,infralens.in
6/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,39.45,infralens.in
1/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,27.92,infralens.in
2/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.05,infralens.in
3/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.59,infralens.in
4/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.4,infralens.in
5/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.81,infralens.in
6/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.92,infralens.in
7/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.46,infralens.in
8/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.53,infralens.in
9/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.52,infralens.in
10/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.41,infralens.in
11/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,28.91,infralens.in
12/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,29.35,infralens.in
1/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,29.58,infralens.in
2/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30,infralens.in
3/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.21,infralens.in
4/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.75,infralens.in
5/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.82,infralens.in
6/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.78,infralens.in
7/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.74,infralens.in
8/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.32,infralens.in
9/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.48,infralens.in
10/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,29.8,infralens.in
11/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,30.67,infralens.in
12/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,31.05,infralens.in
1/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,31.46,infralens.in
2/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,31.89,infralens.in
3/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.3,infralens.in
4/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.62,infralens.in
5/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.41,infralens.in
6/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.54,infralens.in
7/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.48,infralens.in
8/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.18,infralens.in
9/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,31.89,infralens.in
10/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.5,infralens.in
11/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,32.47,infralens.in
12/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,33.16,infralens.in
1/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,33.22,infralens.in
2/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,33.82,infralens.in
3/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.14,infralens.in
4/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.73,infralens.in
5/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.2,infralens.in
6/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.59,infralens.in
7/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,33.87,infralens.in
8/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.13,infralens.in
9/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.04,infralens.in
10/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.28,infralens.in
11/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.26,infralens.in
12/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,34.4,infralens.in
1/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,34.8,infralens.in
2/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,36.03,infralens.in
3/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,35.82,infralens.in
4/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,36.85,infralens.in
5/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,36.32,infralens.in
6/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,36.42,infralens.in
1/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.02,infralens.in
2/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.17,infralens.in
3/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.77,infralens.in
4/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.56,infralens.in
5/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,32.01,infralens.in
6/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,32.13,infralens.in
7/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.62,infralens.in
8/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.7,infralens.in
9/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.69,infralens.in
10/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.57,infralens.in
11/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,32.13,infralens.in
12/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,32.61,infralens.in
1/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,32.87,infralens.in
2/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.34,infralens.in
3/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.57,infralens.in
4/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.16,infralens.in
5/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.24,infralens.in
6/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.2,infralens.in
7/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.16,infralens.in
8/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.69,infralens.in
9/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.86,infralens.in
10/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,33.12,infralens.in
11/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.08,infralens.in
12/1/2023,Flooring,Tile,Johnsons Ceramic Wall Tile,34.5,infralens.in
1/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,34.96,infralens.in
2/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.44,infralens.in
3/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.88,infralens.in
4/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.24,infralens.in
5/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.01,infralens.in
6/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.16,infralens.in
7/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.08,infralens.in
8/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.75,infralens.in
9/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,35.44,infralens.in
10/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.11,infralens.in
11/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.08,infralens.in
12/1/2024,Flooring,Tile,Johnsons Ceramic Wall Tile,36.85,infralens.in
1/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,36.92,infralens.in
2/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.58,infralens.in
3/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.93,infralens.in
4/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.59,infralens.in
5/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.01,infralens.in
6/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.43,infralens.in
7/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.63,infralens.in
8/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.92,infralens.in
9/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,37.82,infralens.in
10/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.08,infralens.in
11/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.07,infralens.in
12/1/2025,Flooring,Tile,Johnsons Ceramic Wall Tile,38.22,infralens.in
1/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,38.67,infralens.in
2/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,40.03,infralens.in
3/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,39.81,infralens.in
4/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,40.94,infralens.in
5/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,40.35,infralens.in
6/1/2026,Flooring,Tile,Johnsons Ceramic Wall Tile,40.46,infralens.in
1/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.02,infralens.in
2/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.17,infralens.in
3/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.77,infralens.in
4/1/2022,Flooring,Tile,Johnsons Ceramic Wall Tile,31.56,infralens.in
